,ID,Title,Year,Rating,Votes,Length,Genres
8002,TT0054692,Blue Hawaii (1961),1961,5.7,2075,102 mins.,Comedy|Musical
8003,TT0108517,Warlock: The Armageddon (1993),1993,5.0,2074,98 mins.,Fantasy|Horror
8004,TT0816556,Lake Mungo (2008),2008,6.1,2074,87 mins.,Drama|Horror|Mystery|Thriller
8005,TT0079351,Io sto con gli ippopotami (1979),1979,6.2,2073,108 mins.,Adventure|Comedy|Action
8006,TT0851530,The Lodger (2009),2009,5.7,2072,95 mins.,Crime|Drama|Mystery|Thriller
8007,TT0319728,The Last Horror Movie (2003),2003,5.6,2070,80 mins.,Horror|Thriller
8008,TT0279037,Heart of America (2002),2002,4.1,2069,87 mins.,Drama
8009,TT0952682,Shotgun Stories (2007),2007,7.1,2067,92 mins.,Drama|Thriller
8010,TT1187044,The Maid (2009),2009,7.4,2067,95 mins.,Drama
8011,TT0115005,Xiu Xiu: The Sent-Down Girl (1998),1998,7.3,2065,99 mins.,Drama
8012,TT0103704,A Scene at the Sea (1991),1991,7.5,2064,101 mins.,Romance
8013,TT0075936,Desperate Living (1977),1977,6.9,2064,90 mins.,Comedy|Crime|Fantasy|Horror
8014,TT1460743,Reign of Assassins (2010),2010,6.9,2063,117 mins.,Action
8015,TT0286493,The Badge (2002),2002,6.2,2062,103 mins.,Crime|Drama|Mystery|Thriller
8016,TT0092972,Epidemic (1987),1987,6.0,2060,106 mins.,Drama|Horror
8017,TT0057058,The Fire Within (1963),1963,7.8,2060,108 mins.,Drama
8018,TT0459102,Import/Export (2007),2007,7.0,2059,141 mins.,Adult|Drama
8019,TT0197384,Crime and Punishment in Suburbia (2000),2000,5.7,2058,100 mins.,Thriller|Drama
8020,TT0119910,Polish Wedding (1998),1998,5.2,2058,105 mins.,Comedy|Drama|Romance
8021,TT0058962,The Bedford Incident (1965),1965,7.4,2056,102 mins.,Drama|Thriller
8022,TT0045361,El (1953),1953,7.8,2055,92 mins.,Drama|Romance
8023,TT0469849,Too Beautiful (2005),2005,1.7,2055,97 mins.,Comedy
8024,TT0109162,Asterix Conquers America (1994),1994,5.5,2054,85 mins.,Animation|Adventure|Comedy|Family
8025,TT1129428,Mum & Dad (2008),2008,5.9,2077,84 mins.,Horror|Thriller
8026,TT0073600,Race with the Devil (1975),1975,6.5,2075,88 mins.,Action|Adventure|Horror|Mystery|Thriller
8027,TT0058606,"Spider Baby or, The Maddest Story Ever Told (1968)",1968,6.9,2074,81 mins.,Comedy|Horror|Sci-Fi|Thriller
8028,TT0434424,Undiscovered (2005),2005,3.7,2074,97 mins.,Comedy|Music|Romance
8029,TT0115669,Bian Lian (1997),1997,7.4,2073,91 mins.,Drama
8030,TT0043879,On Dangerous Ground (1952),1952,7.4,2072,82 mins.,Crime|Film-Noir|Drama
8031,TT0210299,Songcatcher (2000),2000,7.0,2071,109 mins.,Drama|Music
8032,TT1337051,"Police, Adjective (2009)",2009,7.1,2070,00 mins.,Crime|Drama
8033,TT0456899,Lower City (2005),2005,6.6,2067,98 mins.,Drama
8034,TT0315110,Twentynine Palms (2003),2003,5.2,2067,119 mins.,Drama|Horror
8035,TT0382365,Too Fat Too Furious (2005),2005,6.2,2067,88 mins.,Action|Comedy|Crime|Drama|Romance
8036,TT0117909,Earth (1996),1996,7.3,2065,125 mins.,Drama|Romance
8037,TT0451850,Paheli (2005),2005,6.4,2064,140 mins.,Fantasy|Romance
8038,TT0475417,Unearthed (2007),2007,4.0,2063,93 mins.,Horror|Mystery|Sci-Fi|Thriller
8039,TT0073043,The Giant Spider Invasion (1975),1975,2.8,2062,84 mins.,Horror|Sci-Fi
8040,TT0059712,Ship of Fools (1965),1965,7.1,2061,149 mins.,Drama|Romance|War
8041,TT0120317,That Darn Cat (1997),1997,4.3,2060,89 mins.,Comedy|Family|Mystery|Action
8042,TT0085121,10 to Midnight (1983),1983,5.8,2059,101 mins.,Action|Drama|Thriller
8043,TT1064744,Dying Breed (2008),2008,5.4,2059,92 mins.,Horror|Thriller
8044,TT0416316,Volkodav iz roda Serykh Psov (2007),2007,5.8,2058,136 mins.,Action|Adventure|Fantasy
8045,TT0404090,The Class of Chaos Goes Abroad (2004),2004,2.7,2058,118 mins.,Comedy
8046,TT0257290,Glass Tiger (2001),2001,7.8,2056,100 mins.,Comedy
8047,TT0115856,When the Cat's Away (1996),1996,6.9,2055,91 mins.,Comedy|Romance
8048,TT0096119,Sleepaway Camp III: Teenage Wasteland (1989),1989,4.8,2055,80 mins.,Comedy|Horror
8049,TT0111835,The Defender (1994),1994,6.1,2053,92 mins.,Action
8050,TT0114099,The Passion of Darkly Noon (1995),1995,5.8,2053,100 mins.,Drama|Mystery|Thriller
8051,TT0106579,"Clean, Shaven (1993)",1993,7.1,2052,79 mins.,Crime|Drama
8052,TT0356443,The Bridge of San Luis Rey (2004),2004,5.0,2052,120 mins.,Drama|Romance
8053,TT0058571,Send Me No Flowers (1964),1964,6.9,2050,100 mins.,Comedy|Romance
8054,TT0058694,Two Thousand Maniacs! (1964),1964,5.6,2048,87 mins.,Horror
8055,TT0106335,The Baby of M\xe2con (1993),1993,6.5,2048,122 mins.,Drama|History
8056,TT0112445,The White Balloon (1995),1995,7.6,2047,85 mins.,Drama|Family
8057,TT0054333,Body in the Web (1960),1960,2.3,2046,89 mins.,Horror|Sci-Fi
8058,TT1314177,Damage (2009),2009,5.7,2046,102 mins.,Action
8059,TT0061523,A Countess from Hong Kong (1967),1967,5.8,2044,120 mins.,Comedy|Romance
8060,TT0822868,Make It Happen (2008),2008,5.1,2044,90 mins.,Drama
8061,TT0319736,The Legend of Bhagat Singh (2002),2002,7.9,2043,155 mins.,Biography|Drama|History
8062,TT0318497,Nine Lives (2002),2002,2.3,2043,85 mins.,Thriller|Horror
8063,TT0075790,The Brothers Lionheart (1977),1977,7.1,2042,106 mins.,Adventure|Family|Fantasy
8064,TT0245090,Edges of the Lord (2001),2001,6.9,2042,00 mins.,Drama|Crime|War
8065,TT0089798,Perfect (1985),1985,3.9,2042,115 mins.,Drama|Romance
8066,TT0118864,Operation Delta Force 3: Clear Target (1999),1999,5.5,2040,94 mins.,Action
8067,TT0875595,Destiny (2006),2006,7.8,2038,103 mins.,Drama
8068,TT0060908,King of Hearts (1966),1966,7.2,2038,102 mins.,Drama|Comedy|War
8069,TT0099611,Frankenhooker (1990),1990,5.7,2037,85 mins.,Comedy|Horror|Sci-Fi
8070,TT0328258,Ping Pong (2002),2002,7.1,2036,114 mins.,Comedy|Drama|Sport
8071,TT0070531,Phase IV (1974),1974,6.4,2036,93 mins.,Horror|Sci-Fi|Thriller
8072,TT1422020,Dog Pound (2010),2010,6.9,2036,91 mins.,Drama
8073,TT0054177,Le Petit Soldat (1963),1963,7.1,2034,88 mins.,War|Drama
8074,TT0071706,Juggernaut (1974),1974,6.4,2034,109 mins.,Action|Thriller
8075,TT0447854,Bambi II (2006),2006,6.2,2053,00 mins.,Animation|Drama|Family
8076,TT0404777,Arahan (2004),2004,6.7,2052,114 mins.,Action|Comedy
8077,TT1328634,New York (2009),2009,6.6,2051,153 mins.,Crime|Drama|Thriller
8078,TT0066495,The Twelve Chairs (1970),1970,6.6,2050,94 mins.,Adventure|Comedy
8079,TT0178642,The Invisible Circus (1999),1999,5.5,2048,93 mins.,Drama
8080,TT0109120,Andre (1994),1994,5.3,2048,94 mins.,Adventure|Drama|Family
8081,TT0109514,Curse of the Starving Class (1994),1994,5.7,2047,102 mins.,Drama
8082,TT0092641,Best Seller (1987),1987,6.3,2046,110 mins.,Drama|Thriller
8083,TT0205735,Criminal Lovers (1999),1999,6.5,2045,96 mins.,Crime|Drama|Thriller
8084,TT0893509,Blonde and Blonder (2008),2008,3.0,2044,95 mins.,Comedy|Crime
8085,TT0443584,Melissa P. (2005),2005,4.7,2044,100 mins.,Drama
8086,TT0092627,The Bedroom Window (1987),1987,6.3,2043,112 mins.,Crime|Mystery|Thriller
8087,TT0804529,Sleep Dealer (2008),2008,6.1,2043,90 mins.,Sci-Fi
8088,TT0286098,Zu Warriors (2001),2001,5.2,2042,104 mins.,Action|Fantasy
8089,TT0107664,Necronomicon: Book of Dead (1993),1993,5.5,2042,96 mins.,Horror
8090,TT0085743,Jaane Bhi Do Yaaro (1983),1983,8.0,2040,143 mins.,Comedy|Drama
8091,TT0095662,Moving (1988),1988,5.6,2039,89 mins.,Comedy
8092,TT0386751,The River King (2005),2005,5.8,2038,99 mins.,Drama|Mystery|Thriller
8093,TT0961066,Everlasting Moments (2008),2008,7.5,2037,131 mins.,Biography|Drama
8094,TT0376181,Shadows in the Sun (2005),2005,6.5,2037,100 mins.,Comedy|Drama|Romance
8095,TT0809951,Empties (2007),2007,7.3,2036,100 mins.,Comedy|Drama
8096,TT0170259,Luna Papa (1999),1999,7.1,2036,107 mins.,Comedy|Drama
8097,TT0209322,Skipped Parts (2000),2000,6.3,2035,100 mins.,Comedy|Drama|Romance
8098,TT0125128,The Hanging Garden (1997),1997,7.0,2034,91 mins.,Drama|Romance
8099,TT0174685,Girl in Gold Boots (1968),1968,1.8,2033,94 mins.,Crime|Drama|Music|Romance
8100,TT0113896,My Family (1995),1995,6.9,2033,128 mins.,Drama
8101,TT0092752,The Chipmunk Adventure (1987),1987,7.0,2032,77 mins.,Animation|Adventure|Comedy|Family|Fantasy|Musical
8102,TT0079182,Vengeance is Mine (1979),1979,7.9,2030,140 mins.,Crime|Drama
8103,TT0162426,Short Sharp Shock (1998),1998,7.5,2027,100 mins.,Crime|Drama|Thriller
8104,TT0089652,My Science Project (1985),1985,5.5,2026,94 mins.,Action|Adventure|Comedy|Sci-Fi
8105,TT0411098,All the Invisible Children (2005),2005,7.5,2026,124 mins.,Drama|Music
8106,TT0071598,Harry and Tonto (1974),1974,7.3,2024,115 mins.,Adventure|Comedy|Drama|Romance
8107,TT0118851,Chinese Box (1997),1997,6.1,2023,99 mins.,Drama|Romance
8108,TT0057693,X: The Man with the X-Ray Eyes (1963),1963,6.8,2023,79 mins.,Horror|Sci-Fi|Thriller
8109,TT0057812,7 Faces of Dr. Lao (1964),1964,7.0,2022,100 mins.,Fantasy|Mystery|Western
8110,TT0076210,The Island of Dr. Moreau (1977),1977,5.7,2019,99 mins.,Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller
8111,TT0243794,El Bola (2000),2000,7.5,2018,88 mins.,Drama
8112,TT0075040,Seven Beauties (1975),1975,7.9,2017,115 mins.,Comedy|Drama|War
8113,TT1478964,ATTack the Block (2011),2011,7.4,2017,88 mins.,Action|Comedy|Sci-Fi
8114,TT0094846,Casual Sex? (1988),1988,4.6,2015,97 mins.,Comedy
8115,TT0893507,Beynelmilel (2006),2006,7.3,2014,105 mins.,Comedy|Drama|Music
8116,TT0112438,The BabysiTTer (1995),1995,4.0,2012,90 mins.,Drama|Thriller
8117,TT0264689,Home Room (2002),2002,7.1,2011,133 mins.,Drama
8118,TT0252361,Davaro (1981),1981,8.0,2011,00 mins.,Adventure|Comedy|Drama
8119,TT0374248,Strings (2004),2004,6.9,2009,88 mins.,Adventure|Drama|Fantasy
8120,TT0083067,Shock Treatment (1981),1981,5.4,2008,92 mins.,Comedy|Musical
8121,TT0043461,The Desert Fox: The Story of Rommel (1951),1951,7.0,2007,88 mins.,Action|Biography|Drama|History|War
8122,TT0114996,A Chinese Odyssey Part Two: Cinderella (1994),1994,7.8,2006,95 mins.,Action|Adventure|Comedy|Fantasy|Romance
8123,TT0795361,Cougar Club (2007),2007,4.1,2006,93 mins.,Comedy
8124,TT0381601,Slipstream (2005),2005,4.7,2005,89 mins.,Sci-Fi
8125,TT0100842,The Unbelievable Truth (1989),1989,7.3,2032,90 mins.,Comedy|Drama|Romance
8126,TT0428038,Sweet Land (2005),2005,7.2,2031,110 mins.,Drama|Romance
8127,TT0066390,Soldier Blue (1970),1970,6.8,2028,112 mins.,Drama|Romance|Thriller|Western
8128,TT0057970,The Creeping Terror (1964),1964,1.8,2027,75 mins.,Sci-Fi|Horror
8129,TT0089960,Vagabond (1985),1985,7.7,2026,105 mins.,Drama
8130,TT0083789,Danton (1983),1983,7.5,2025,136 mins.,Biography|Drama|History
8131,TT1086216,Uncertainty (2009),2009,5.9,2024,101 mins.,Drama|Romance
8132,TT1577061,Recep Ivedik 3 (2010),2010,4.7,2023,95 mins.,Comedy
8133,TT0267116,Wild Zero (2000),2000,6.4,2022,98 mins.,Action|Romance|Comedy|Horror|Sci-Fi|Music
8134,TT0118829,Cats Don't Dance (1997),1997,6.9,2021,75 mins.,Animation|Comedy|Family|Fantasy|Musical
8135,TT0097662,Kill Me Again (1989),1989,6.3,2018,94 mins.,Action|Crime|Drama|Thriller
8136,TT0070077,The Friends of Eddie Coyle (1973),1973,7.5,2017,102 mins.,Crime|Thriller|Drama
8137,TT0128133,The Harmonists (1997),1997,7.2,2017,126 mins.,Biography|Drama|Music
8138,TT1261047,Gulaal (2009),2009,7.8,2015,140 mins.,Crime|Drama|Thriller
8139,TT1259573,Red Riding: In the Year of Our Lord 1983 (2009),2009,7.3,2015,100 mins.,Crime|Drama|Mystery|Thriller
8140,TT0119892,Phoenix (1998),1998,6.3,2013,107 mins.,Crime|Drama
8141,TT0385751,The Ketchup Effect (2004),2004,5.6,2011,90 mins.,Comedy
8142,TT0077559,Five Deadly Venoms (1978),1978,7.0,2011,97 mins.,Action
8143,TT0434179,Marebito (2004),2004,6.1,2010,92 mins.,Drama|Fantasy|Horror|Mystery
8144,TT0043313,Early Summer (1951),1951,8.1,2008,124 mins.,Drama
8145,TT1521848,Potiche (2010),2010,6.8,2008,103 mins.,Comedy
8146,TT0419256,Wah-Wah (2005),2005,6.8,2007,120 mins.,Drama
8147,TT0120714,The Interview (1998),1998,7.4,2006,104 mins.,Thriller|Crime|Drama
8148,TT0049012,The Burmese Harp (1956),1956,8.1,2005,116 mins.,Drama|Music|War
8149,TT0044557,Don't Bother to Knock (1952),1952,6.7,2005,76 mins.,Drama|Thriller
8150,TT0060450,The Gendarme in New York (1965),1965,6.0,2003,100 mins.,Comedy
8151,TT0082776,Ms. 45 (1981),1981,6.8,2003,80 mins.,Crime|Drama|Thriller
8152,TT0437407,Parineeta (2005),2005,7.4,2002,130 mins.,Drama|Musical|Romance
8153,TT0091113,Ginger and Fred (1986),1986,7.1,2001,125 mins.,Comedy|Drama
8154,TT0065836,"Hi, Mom! (1970)",1970,6.1,2000,87 mins.,Comedy
8155,TT0190798,Solas (1999),1999,7.6,1999,101 mins.,Drama
8156,TT0091055,Firewalker (1986),1986,4.3,1999,104 mins.,Action|Adventure|Comedy
8157,TT1091751,The Longshots (2008),2008,4.2,1998,94 mins.,Comedy|Drama|Family|Sport
8158,TT0047878,The Big Combo (1955),1955,7.5,1997,84 mins.,Crime|Drama|Film-Noir|Thriller
8159,TT0072913,Master of the Flying Guillotine (1976),1976,7.5,1994,93 mins.,Action|Fantasy
8160,TT0110399,A Low Down Dirty Shame (1994),1994,5.4,1994,100 mins.,Action|Comedy|Crime
8161,TT0126810,Bedrooms and Hallways (1998),1998,6.2,1993,96 mins.,Comedy|Romance
8162,TT0110939,Radioland Murders (1994),1994,5.8,1992,108 mins.,Comedy|Mystery|Romance
8163,TT0472205,Watching the Detectives (2007),2007,6.3,1992,91 mins.,Comedy|Romance
8164,TT0493402,Boarding Gate (2007),2007,5.1,1991,106 mins.,Drama|Thriller
8165,TT0216584,Bob the Butler (2005),2005,5.6,1989,90 mins.,Comedy|Family
8166,TT0768120,Memories of Matsuko (2006),2006,7.7,1988,130 mins.,Comedy|Drama|Musical|Mystery
8167,TT0107002,Germinal (1993),1993,7.0,1987,160 mins.,Drama|Romance
8168,TT0106333,Baazigar (1993),1993,7.3,1986,175 mins.,Crime|Drama|Thriller
8169,TT0954990,The Yellow Handkerchief (2008),2008,6.8,1985,102 mins.,Drama|Romance
8170,TT0079668,The Onion Field (1979),1979,7.0,1984,122 mins.,Crime|Drama
8171,TT0079576,More American Graffiti (1979),1979,5.0,1984,110 mins.,Comedy|Drama|War
8172,TT0120034,Roseanna's Grave (1997),1997,6.9,1983,98 mins.,Comedy|Romance|Drama
8173,TT1562872,Zindagi Na Milegi Dobara (2011),2011,8.3,1982,00 mins.,Drama|Romance
8174,TT0114798,Unstrung Heroes (1995),1995,6.6,1980,93 mins.,Comedy|Drama
8175,TT0080861,Herbie Goes Bananas (1980),1980,4.5,2003,100 mins.,Family|Adventure|Comedy|Fantasy
8176,TT0058379,Mothra vs. Godzilla (1964),1964,6.1,2002,00 mins.,Action|Drama|Horror|Sci-Fi
8177,TT0114437,Meltdown (1995),1995,5.9,2002,101 mins.,Action|Comedy|Crime
8178,TT0107863,Posse (1993),1993,5.2,2001,111 mins.,Western
8179,TT0410369,Where's Firuze? (2004),2004,7.2,2000,00 mins.,Comedy|Musical
8180,TT0083089,Do You Remember Dolly Bell? (1981),1981,7.6,1999,110 mins.,Comedy|Drama|Romance
8181,TT0259974,Digimon: Digital Monsters (2000),2000,4.7,1998,82 mins.,Animation|Action|Adventure|Fantasy|Thriller
8182,TT0362387,2LDK (2003),2003,7.0,1997,70 mins.,Drama|Horror|Thriller
8183,TT0085412,Deal of the Century (1983),1983,4.2,1997,99 mins.,Comedy|Crime
8184,TT0079640,North Dallas Forty (1979),1979,6.9,1994,119 mins.,Comedy|Drama|Sport
8185,TT0067810,Sweet Sweetback's Baadasssss Song (1971),1971,5.6,1994,97 mins.,Crime|Drama|Thriller
8186,TT0271383,A Dog's Will (2000),2000,8.1,1992,104 mins.,Adventure|Comedy|Drama|Romance
8187,TT0094961,Dead Heat (1988),1988,5.6,1992,86 mins.,Action|Comedy|Horror|Sci-Fi
8188,TT0088242,Teachers (1984),1984,5.7,1991,107 mins.,Comedy|Drama|Romance
8189,TT0070022,Electra Glide in Blue (1973),1973,7.1,1990,114 mins.,Crime|Drama|Mystery|Thriller
8190,TT1434447,Rocket Singh: Salesman of the Year (2009),2009,7.4,1989,150 mins.,Comedy|Drama
8191,TT0816150,"Ice Cream, I Scream (2006)",2006,6.9,1987,100 mins.,Comedy
8192,TT0120643,Dancing at Lughnasa (1998),1998,6.2,1987,95 mins.,Drama
8193,TT0329162,Devil's Pond (2003),2003,5.5,1985,92 mins.,Drama|Thriller
8194,TT0248640,Run for the Money (2002),2002,4.6,1984,116 mins.,Action|Crime|Thriller
8195,TT0068816,Lone Wolf and Cub: Baby Cart at the River Styx (1972),1972,8.0,1984,00 mins.,Action|Drama
8196,TT0042327,Cheaper by the Dozen (1950),1950,6.9,1984,86 mins.,Comedy|Drama|Family
8197,TT0411806,Return of the Living Dead: Rave to the Grave (2005),2005,3.1,1982,86 mins.,Comedy|Horror|Sci-Fi
8198,TT0117350,Plump Fiction (1997),1997,2.7,1980,82 mins.,Comedy|Crime
8199,TT0486321,Fly Me to the Moon 3D (2008),2008,4.7,1980,84 mins.,Animation|Adventure|Family
8200,TT0078907,Les bronz\xe9s font du ski (1979),1979,7.5,1979,90 mins.,Comedy
8201,TT0066565,The White Sun of the Desert (1970),1970,8.0,1978,85 mins.,Action|Adventure|Comedy|Drama|Romance|War
8202,TT0201840,The Cup (1999),1999,6.7,1977,93 mins.,Comedy|Sport
8203,TT0390245,MaTTi: Hell Is for Heroes (2006),2006,5.8,1977,135 mins.,Biography|Comedy|Drama
8204,TT0084549,Blind Chance (1981),1981,7.9,1976,114 mins.,Drama
8205,TT0053719,The City of the Dead (1960),1960,6.8,1976,00 mins.,Horror|Thriller
8206,TT0081499,The Young Master (1980),1980,7.1,1976,101 mins.,Action|Comedy
8207,TT1034306,Dorothy Mills (2008),2008,6.0,1976,102 mins.,Drama|Mystery|Thriller
8208,TT0063715,Spirits of the Dead (1968),1968,6.6,1975,121 mins.,Horror|Mystery
8209,TT0896529,Cairo Time (2009),2009,6.7,1973,90 mins.,Drama|Romance
8210,TT0410400,On a Clear Day (2005),2005,6.8,1972,98 mins.,Drama|Romance|Sport
8211,TT0113808,Miami Rhapsody (1995),1995,5.2,1971,105 mins.,Comedy
8212,TT0092532,Alien from L.A. (1988),1988,2.5,1969,87 mins.,Fantasy
8213,TT0425196,Like Minds (2006),2006,6.2,1969,110 mins.,Crime|Horror|Mystery|Thriller
8214,TT0962774,O'Horten (2007),2007,6.8,1969,90 mins.,Comedy|Drama
8215,TT0138487,Head On (1998),1998,6.3,1968,104 mins.,Drama|Romance
8216,TT0074235,Bound for Glory (1976),1976,7.3,1966,147 mins.,Biography|Drama|Music
8217,TT0045162,The Snows of Kilimanjaro (1952),1952,6.3,1966,114 mins.,Adventure|Drama|Romance|War
8218,TT0244521,Funny Money (2006),2006,5.2,1965,98 mins.,Comedy
8219,TT0137439,Autumn Tale (1998),1998,7.3,1964,112 mins.,Drama|Romance
8220,TT0082405,The Four Seasons (1981),1981,6.9,1964,107 mins.,Comedy|Drama
8221,TT1048171,S\xe9raphine (2008),2008,7.4,1963,125 mins.,Biography|Drama
8222,TT0496634,The Countess (2009),2009,6.2,1963,98 mins.,Biography|Drama|History|Horror|Thriller
8223,TT0189456,Cut (2000),2000,4.0,1961,82 mins.,Comedy|Thriller|Horror|Mystery
8224,TT0058230,The Incredible Mr. Limpet (1964),1964,6.1,1960,00 mins.,Animation|Comedy|Family|War|Fantasy
8225,TT1456661,Legend of the Fist: The Return of Chen Zhen (2010),2010,6.2,1979,105 mins.,Action|Drama|History
8226,TT1135095,Tell Tale (2009),2009,5.4,1978,93 mins.,Drama|Horror|Sci-Fi|Thriller
8227,TT0768183,Day Zero (2007),2007,5.9,1977,92 mins.,Drama
8228,TT0428059,Toss-Up (2004),2004,7.7,1976,00 mins.,Drama
8229,TT0094921,Crossing Delancey (1988),1988,6.6,1976,97 mins.,Comedy|Romance
8230,TT0119054,Eight Days a Week (1997),1997,6.0,1976,92 mins.,Comedy|Romance
8231,TT0071206,Benji (1974),1974,5.8,1976,86 mins.,Adventure|Family|Romance
8232,TT0044509,"Come Back, LiTTle Sheba (1952)",1952,7.7,1975,99 mins.,Drama
8233,TT0054198,Never on Sunday (1960),1960,7.2,1973,91 mins.,Comedy|Drama|Romance
8234,TT0054152,Our Man in Havana (1959),1959,7.1,1972,111 mins.,Drama|Thriller|Comedy
8235,TT0316824,In Enemy Hands (2004),2004,5.9,1971,94 mins.,Drama|Thriller|War|Action
8236,TT0323465,Octane (2003),2003,4.2,1970,91 mins.,Horror|Mystery|Thriller
8237,TT0415949,Keeping Up with the Steins (2006),2006,5.3,1969,90 mins.,Comedy
8238,TT0058374,Jack Frost (1965),1965,4.5,1969,84 mins.,Comedy|Family|Fantasy|Romance
8239,TT0381270,...And They Lived Happily Ever After (2004),2004,6.6,1969,100 mins.,Comedy|Drama|Music
8240,TT0082622,Knightriders (1981),1981,6.2,1966,145 mins.,Action|Adventure|Drama
8241,TT0053559,13 Ghosts (1960),1960,5.9,1966,85 mins.,Horror
8242,TT0314502,Phileine zegt sorry (2003),2003,6.0,1966,95 mins.,Drama|Comedy|Romance
8243,TT0088322,Under the Volcano (1984),1984,6.9,1965,112 mins.,Drama
8244,TT0450450,The Italian (2005),2005,7.4,1964,90 mins.,Drama
8245,TT0057940,Cheyenne Autumn (1964),1964,6.9,1964,154 mins.,Drama|History|Western
8246,TT0073768,Supervixens (1975),1975,6.2,1963,106 mins.,Comedy|Crime|Thriller
8247,TT0435696,The Mechanik (2005),2005,5.5,1961,94 mins.,Action|Drama|Thriller
8248,TT0119665,Metroland (1997),1997,6.4,1960,105 mins.,Comedy|Drama
8249,TT0886539,Luck by Chance (2009),2009,7.2,1960,156 mins.,Drama
8250,TT0072732,Brannigan (1975),1975,5.8,1959,111 mins.,Action|Crime|Drama
8251,TT0878695,Murder Party (2007),2007,5.7,1958,79 mins.,Comedy|Drama|Horror|Thriller
8252,TT0089264,Heaven Help Us (1985),1985,6.7,1958,104 mins.,Comedy|Drama|Romance
8253,TT0089994,Sesame Street Presents: Follow that Bird (1985),1985,6.2,1957,88 mins.,Adventure|Comedy|Family|Music
8254,TT1092011,Kutsal Damacana (2007),2007,5.3,1957,105 mins.,Comedy
8255,TT0432318,Live Free or Die (2006),2006,5.6,1956,89 mins.,Comedy|Crime
8256,TT0096842,Asterix and the Big Fight (1989),1989,6.0,1955,81 mins.,Animation|Adventure|Comedy|Family
8257,TT0067809,Support Your Local Gunfighter (1971),1971,6.8,1954,91 mins.,Comedy|Romance|Western
8258,TT0388556,Zebraman (2004),2004,6.8,1954,115 mins.,Comedy
8259,TT0083996,Le gendarme et les gendarmeTTes (1982),1982,5.6,1953,102 mins.,Comedy|Crime
8260,TT0487271,Wo ist Fred? (2006),2006,6.5,1951,107 mins.,Comedy|Romance|Sport
8261,TT0419280,Premonition (2004),2004,6.2,1951,95 mins.,Horror
8262,TT1248971,Cherrybomb (2009),2009,6.2,1951,86 mins.,Drama|Thriller
8263,TT0058529,Robin and the 7 Hoods (1964),1964,6.3,1950,123 mins.,Comedy|Crime|Musical
8264,TT0049010,Bigger Than Life (1956),1956,7.6,1950,95 mins.,Drama
8265,TT0445054,Seven Days (2010),2010,6.5,1950,105 mins.,Horror|Thriller
8266,TT0186183,The Guilty (2000),2000,6.1,1949,108 mins.,Crime|Thriller
8267,TT0223268,Faust (2000),2000,3.8,1948,98 mins.,Fantasy|Horror
8268,TT0105916,House of Angels (1992),1992,6.5,1947,127 mins.,Comedy|Drama
8269,TT0161292,Bleeder (1999),1999,6.5,1947,98 mins.,Drama|Thriller
8270,TT0068326,BuTTerflies Are Free (1972),1972,6.9,1946,109 mins.,Comedy|Drama|Music|Romance
8271,TT0462346,How to Eat Fried Worms (2006),2006,5.1,1946,98 mins.,Comedy|Family
